     18 species:ncbi:425629	Recurvirostridae
     18 species:ncbi:41937	Sapindales
     18 species:ncbi:41805	Babyrousa
     18 species:ncbi:40677	gorgonias
     18 species:ncbi:4027	Geraniaceae
     18 species:ncbi:3954	Combretaceae
     18 species:ncbi:39172	Nepeta
     18 species:ncbi:37600	Carduelis carduelis
     18 species:ncbi:3602	Vitaceae
     18 species:ncbi:3469	Papaver somniferum
     18 species:ncbi:3459	Coriaria
     18 species:ncbi:3435	Persea americana
     18 species:ncbi:33579	Scopidae
     18 species:ncbi:32535	Acinonyx
     18 species:ncbi:31031	pez globo
     18 species:ncbi:30539	Vicugna
     18 species:ncbi:290983	Paullinia
     18 species:ncbi:28729	Empidonax
     18 species:ncbi:28641	Bombus
     18 species:ncbi:234	Brucella
     18 species:ncbi:23211	Pyrus communis
     18 species:ncbi:183751	Priodontes
     18 species:ncbi:183510	bagre
     18 species:ncbi:1637	Listeria
     18 species:ncbi:16055	Crinum
     18 species:ncbi:13894	RSC
     18 species:ncbi:138033	Acacia nilotica
     18 species:ncbi:1224	bacterias púrpuras
     18 species:ncbi:10157	coipo
     18 species:ncbi:10151	Chinchilla
     18 species:ncbi:10053	Microtus
     17 species:ncbi:9986	Oryctolagus cuniculus
     17 species:ncbi:9944	Tragelaphus
     17 species:ncbi:9794	Equus hemionus
     17 species:ncbi:9699	Herpestes
     17 species:ncbi:9672	Pteronura brasiliensis
     17 species:ncbi:9619	Dusicyon
     17 species:ncbi:95119	Oedura
     17 species:ncbi:9224	papagayo
     17 species:ncbi:8937	Alcedinidae
     17 species:ncbi:8917	Scolopacidae
     17 species:ncbi:8901	Nycticorax nycticorax
     17 species:ncbi:8895	vencejo común
     17 species:ncbi:8888	Tadorna
     17 species:ncbi:8843	Anser anser
     17 species:ncbi:8802	tinamú
     17 species:ncbi:8531	Tupinambis
     17 species:ncbi:7711	Chordata
     17 species:ncbi:73329	Certhia
     17 species:ncbi:7148	Nematocera
     17 species:ncbi:68724	Canis aureus
     17 species:ncbi:629	Yersinia
     17 species:ncbi:6102	Hexacorallia
     17 species:ncbi:5761	Naegleria
     17 species:ncbi:52176	Mabuya
     17 species:ncbi:4932	levadura de cerveza
     17 species:ncbi:48435	guácharo
     17 species:ncbi:4761	Chytridiomycota
     17 species:ncbi:4731	Typhaceae
     17 species:ncbi:4305	Celastraceae
     17 species:ncbi:4164	dedalera
     17 species:ncbi:3963	Loranthaceae
     17 species:ncbi:3906	Vicia faba
     17 species:ncbi:3879	Medicago sativa
     17 species:ncbi:3750	Malus domestica
     17 species:ncbi:37067	Diomedeidae
     17 species:ncbi:3572	saponaria
     17 species:ncbi:34879	Nyctereutes
     17 species:ncbi:34384	dermatofitos
     17 species:ncbi:33606	Torgos tracheliotus
     17 species:ncbi:33590	Jabiru
     17 species:ncbi:3287	Dryopteris
     17 species:ncbi:30461	Bubo bubo
     17 species:ncbi:3038	Euglena
     17 species:ncbi:28800	carpa dorada
     17 species:ncbi:2836	diatomea
     17 species:ncbi:25889	Connaraceae
     17 species:ncbi:254526	papamoscas
     17 species:ncbi:2284	Sulfolobus
     17 species:ncbi:224717	anchoa
     17 species:ncbi:203682	Planctomycetes
     17 species:ncbi:200783|species:ncbi:187857	Aquificae
     17 species:ncbi:181188	Cynoglossum
     17 species:ncbi:1764	Mycobacterium avium
     17 species:ncbi:157	Treponema
     17 species:ncbi:15560	Holcus
     17 species:ncbi:139	Borrelia burgdorferi
     17 species:ncbi:13443	Coffea arabica
     17 species:ncbi:120557	Phoronida
     17 species:ncbi:10190	Rotifera
     17 species:ncbi:10141	Cavia porcellus
     17 species:ncbi:100827	Tachybaptus
     17 species:ncbi:100824	Picus
     16 species:ncbi:9963	Caprinae
     16 species:ncbi:9957	Oryx
     16 species:ncbi:9892	Giraffidae
     16 species:ncbi:9831	Hippopotamidae
     16 species:ncbi:9703	Zalophus
     16 species:ncbi:9573	langur
     16 species:ncbi:9445	Lemuridae
     16 species:ncbi:9247	Turnix
     16 species:ncbi:9209	Phalacrocorax carbo
     16 species:ncbi:9170	Sturnidae
     16 species:ncbi:9158	Passeridae
     16 species:ncbi:9120	gallaretas
     16 species:ncbi:9114	Grus
     16 species:ncbi:9058	Polyplectron
     16 species:ncbi:8932	paloma bravía
     16 species:ncbi:8877	Mergus
     16 species:ncbi:8583	Natrix
     16 species:ncbi:85105	alcaraván
     16 species:ncbi:8495	Alligator
     16 species:ncbi:8493	Crocodylidae
     16 species:ncbi:79782	chinche
     16 species:ncbi:7915	lucio
     16 species:ncbi:7509	Siphonaptera
     16 species:ncbi:71953	Inocybe
     16 species:ncbi:6683	decápodo
     16 species:ncbi:65561	Hypericum perforatum
     16 species:ncbi:65561	hipérico
     16 species:ncbi:655068	Lagoa
     16 species:ncbi:6206	Taenia saginata
     16 species:ncbi:62051	Varanus salvator
     16 species:ncbi:61406	colocolo
     16 species:ncbi:61383	Lynx canadensis
     16 species:ncbi:59517	Alcelaphus buselaphus
     16 species:ncbi:5820	de Plasmodium
     16 species:ncbi:5740	Giardia
     16 species:ncbi:57008	saúco
     16 species:ncbi:57008	sauco
     16 species:ncbi:56789	chova piquigualda
     16 species:ncbi:5550	Trichophyton
     16 species:ncbi:54360	Rallus
     16 species:ncbi:52408	águila imperial ibérica
     16 species:ncbi:520	Bordetella pertussis
     16 species:ncbi:5140	Neurospora
     16 species:ncbi:51357	Dendrocopos
     16 species:ncbi:48398	Chordeiles minor
     16 species:ncbi:45188	Guaiacum
     16 species:ncbi:45005	Colchicum autumnale
     16 species:ncbi:43148	Hirundinidae
     16 species:ncbi:391189	serpiente marina
     16 species:ncbi:3847	Glycine max
     16 species:ncbi:37081	pingüino de Magallanes
     16 species:ncbi:36270	Sylviidae
     16 species:ncbi:36256	Motacillidae
     16 species:ncbi:3620	Rheum
     16 species:ncbi:358	Agrobacterium tumefaciens
     16 species:ncbi:35669	Larus argentatus
     16 species:ncbi:3486	Humulus lupulus
     16 species:ncbi:34725	Vespoidea
     16 species:ncbi:34176	Lolium temulentum
     16 species:ncbi:3396	Cycas revoluta
     16 species:ncbi:33613	Coragyps
     16 species:ncbi:33345	Heteroptera
     16 species:ncbi:30527	Ovis ammon
     16 species:ncbi:30444	Balaenicipitidae
     16 species:ncbi:2	Eubacteria
     16 species:ncbi:29780	Mangifera indica
     16 species:ncbi:29137	dugongo
     16 species:ncbi:289672	Erythroxylum coca
     16 species:ncbi:27563	Onychophora
     16 species:ncbi:23461	Mangifera
     16 species:ncbi:22118	Erythroxylaceae
     16 species:ncbi:211598	Accipiter nisus
     16 species:ncbi:202256	Galemys
     16 species:ncbi:177155	Streptopelia turtur
     16 species:ncbi:171929	anacardo
     16 species:ncbi:161931	Otaria
     16 species:ncbi:145753	malvavisco
     16 species:ncbi:1313	neumococo
     16 species:ncbi:126827	Otus scops
     16 species:ncbi:115664	Solanum elaeagnifolium
     16 species:ncbi:112591	Aconitum napellus
     16 species:ncbi:110681	Egretta thula
     16 species:ncbi:110660	Botaurus
     16 species:ncbi:10803	AAV
     16 species:ncbi:10141	cuis
     16 species:ncbi:100820	Geronticus
     15 species:ncbi:9894	Giraffa camelopardalis
     15 species:ncbi:9891	Antilocapra americana
     15 species:ncbi:97441	Viola odorata
     15 species:ncbi:9720	Phoca vitulina
     15 species:ncbi:9597	Pan paniscus
     15 species:ncbi:9577	Hylobatidae
     15 species:ncbi:9536?1.0|species:ncbi:9504	Aotus
     15 species:ncbi:9266	Didelphis
     15 species:ncbi:9246	Turnicidae
     15 species:ncbi:9149	ave del paraíso
     15 species:ncbi:910345	Aceraceae
     15 species:ncbi:9031	Gallus gallus
     15 species:ncbi:8957	Accipiter gentilis
     15 species:ncbi:8868	cisne negro
     15 species:ncbi:85819	Phthiraptera
     15 species:ncbi:85545	Hydrobatidae
     15 species:ncbi:85099	Podiceps nigricollis
     15 species:ncbi:8502	Crocodylus porosus
     15 species:ncbi:8501	Crocodylus niloticus
     15 species:ncbi:84832	Molothrus
     15 species:ncbi:8397	Ranidae
     15 species:ncbi:81903	gallareta
     15 species:ncbi:809	Chlamydiaceae
     15 species:ncbi:75968	Xiphorhynchus
     15 species:ncbi:75839	Anas crecca
     15 species:ncbi:74900	cebolletas
     15 species:ncbi:7387	moscardón
     15 species:ncbi:7165	Anopheles gambiae
     15 species:ncbi:70930	de gaviota
     15 species:ncbi:7091	Bombyx mori
     15 species:ncbi:68741	Speothos venaticus
     15 species:ncbi:68725	Canis mesomelas
     15 species:ncbi:68723	Canis adustus
     15 species:ncbi:65352	Erysimum
     15 species:ncbi:6268	Anisakis
     15 species:ncbi:57982	Cetorhinus maximus
     15 species:ncbi:57075	Strix varia
     15 species:ncbi:56782	Garrulus
     15 species:ncbi:56305	Thalassornis
     15 species:ncbi:55661	cuco común
     15 species:ncbi:54375	Otididae
     15 species:ncbi:52858	Strophanthus
     15 species:ncbi:52644	águila calva
     15 species:ncbi:51240	Juglans regia
     15 species:ncbi:48424	Nyctibius
     15 species:ncbi:48155	Sylvia atricapilla
     15 species:ncbi:4751	fúngico
     15 species:ncbi:45781	Canis rufus
     15 species:ncbi:41241	Rumex acetosa
     15 species:ncbi:40504	pargo
     15 species:ncbi:40156	Lonchura
     15 species:ncbi:40151	Monodon monoceros
     15 species:ncbi:400783	Thraupidae
     15 species:ncbi:38622	Phalanger
     15 species:ncbi:38413	Eragrostis
     15 species:ncbi:3812	Albizia
     15 species:ncbi:3672	balsamina
     15 species:ncbi:36241	Ciconia nigra
     15 species:ncbi:3617	alforfón
     15 species:ncbi:3616	Fagopyrum
     15 species:ncbi:3502	Fagales
     15 species:ncbi:3447	Ranunculus acris
     15 species:ncbi:34176	cizaña
     15 species:ncbi:33581	ave martillo
     15 species:ncbi:3309	Ginkgoaceae
     15 species:ncbi:3258	Equisetum arvense
     15 species:ncbi:317791	pelícano australiano
     15 species:ncbi:30455	fulmar boreal
     15 species:ncbi:28684	Aethia
     15 species:ncbi:25629	Taxus baccata
     15 species:ncbi:2302	Thermoplasma
     15 species:ncbi:223492	Parabuteo unicinctus
     15 species:ncbi:22274	Myristicaceae
     15 species:ncbi:2104	Mycoplasma pneumoniae
     15 species:ncbi:200795	Chloroflexi
     15 species:ncbi:197	Campylobacter jejuni
     15 species:ncbi:192327	consuelda
     15 species:ncbi:181762	Psilocybe cubensis
     15 species:ncbi:177155	tórtola europea
     15 species:ncbi:1769	Mycobacterium leprae
     15 species:ncbi:176014	Ara macao
     15 species:ncbi:1423	Bacillus subtilis
     15 species:ncbi:138043	Acacia senegal
     15 species:ncbi:13394	Capparis
     15 species:ncbi:130138	Lophophora williamsii
     15 species:ncbi:12967	Blastocystis
     15 species:ncbi:121391	Coua
     15 species:ncbi:111854	cacho
     15 species:ncbi:110667	garcillas bueyeras
     15 species:ncbi:109996	Raphanus raphanistrum
     15 species:ncbi:105887	Aloysia
     15 species:ncbi:10292	Herpesviridae
     15 species:ncbi:10157	Myocastor coypus
     14 species:ncbi:9902	Bison bonasus
     14 species:ncbi:9871	Odocoileus
     14 species:ncbi:9843	Vicugna vicugna
     14 species:ncbi:9600	Pongo pygmaeus
     14 species:ncbi:9580	Hylobates lar
     14 species:ncbi:9511	Ateles
     14 species:ncbi:9480	Callitrichidae
     14 species:ncbi:94189	gineta
     14 species:ncbi:9392	Scandentia
     14 species:ncbi:9360	Dasypus
     14 species:ncbi:9162	Pitta
     14 species:ncbi:9146	Meliphagidae
     14 species:ncbi:9091	codorniz común
     14 species:ncbi:9090	Coturnix
     14 species:ncbi:9052	Perdix perdix
     14 species:ncbi:8853	Branta canadensis
     14 species:ncbi:88178	Pipra
     14 species:ncbi:8561	Gekkonidae
     14 species:ncbi:8418	Hylidae
     14 species:ncbi:83282	Crax
     14 species:ncbi:81882	Formicariidae
     14 species:ncbi:7553	Diplopoda
     14 species:ncbi:7445	Vespa crabro
     14 species:ncbi:7443	Vespa
     14 species:ncbi:7438	Vespidae
     14 species:ncbi:724	Haemophilus
     14 species:ncbi:72403	Clusia
     14 species:ncbi:722433	ronco
     14 species:ncbi:72205	Alaudidae
     14 species:ncbi:72046	Hippocampus
     14 species:ncbi:65559	Euphorbia milii
     14 species:ncbi:6433	Sipuncula
     14 species:ncbi:61379	Felis nigripes
     14 species:ncbi:6101	Anthozoa
     14 species:ncbi:59535	Ourebia
     14 species:ncbi:59039	Hymenocallis
     14 species:ncbi:589	de Providencia
     14 species:ncbi:5794	Apicomplexa
     14 species:ncbi:5774	Amoeba
     14 species:ncbi:5758	Entamoeba
     14 species:ncbi:573	Klebsiella pneumoniae
     14 species:ncbi:5728	Pentatrichomonas hominis
     14 species:ncbi:57286	Nemertea
     14 species:ncbi:5721	Trichomonas
     14 species:ncbi:5690	Trypanosoma
     14 species:ncbi:56785	cascanueces
     14 species:ncbi:56271	Otus
     14 species:ncbi:55062	Pinus ponderosa
     14 species:ncbi:54795	Argemone
     14 species:ncbi:54573	Perisoreus canadensis
     14 species:ncbi:54507	Jacana
     14 species:ncbi:54258	Ignicoccus
     14 species:ncbi:51342	Aplodontia rufa
     14 species:ncbi:487	Neisseria meningitidis
     14 species:ncbi:48284	Caprimulgus
     14 species:ncbi:48281	Batrachostomus
     14 species:ncbi:460188	Enteromonas
     14 species:ncbi:4550	Secale cereale
     14 species:ncbi:4544	poa
     14 species:ncbi:45314	Acer rubrum
     14 species:ncbi:4521	Lolium multiflorum
     14 species:ncbi:449593	achaparrado
     14 species:ncbi:4337	Anagallis arvensis
     14 species:ncbi:43166	naranja agria
     14 species:ncbi:43075	Trichomonas tenax
     14 species:ncbi:41098	cantárida
     14 species:ncbi:40832	Bucephala
     14 species:ncbi:4076	Datura stramonium
     14 species:ncbi:4041	pastinaca
     14 species:ncbi:4002	Buxus sempervirens
     14 species:ncbi:3972	Viscum album
     14 species:ncbi:38609	Diprotodontia
     14 species:ncbi:379582	Ailuridae
     14 species:ncbi:37495	Euphorbia pulcherrima
     14 species:ncbi:3710	mostaza negra
     14 species:ncbi:37081	Spheniscus magellanicus
     14 species:ncbi:37043	Pelecanus occidentalis
     14 species:ncbi:36283	Erithacus
     14 species:ncbi:357	Agrobacterium
     14 species:ncbi:35669	gaviota argéntea
     14 species:ncbi:34902	Trachemys scripta
     14 species:ncbi:3484	Humulus
     14 species:ncbi:3483	Cannabis sativa
     14 species:ncbi:345573	Podiceps cristatus
     14 species:ncbi:33542	Zaglossus
     14 species:ncbi:329759	Solanum aculeastrum
     14 species:ncbi:30600	Propithecus
     14 species:ncbi:304656	Lophornis
     14 species:ncbi:29081	Macroscelides
     14 species:ncbi:259920	Rhincodon typus
     14 species:ncbi:2239	Halobacterium
     14 species:ncbi:2080735	virus ADN
     14 species:ncbi:191816	Lynx pardinus
     14 species:ncbi:191813	tiburón de Groenlandia
     14 species:ncbi:190658	andarríos
     14 species:ncbi:187106	paloma de Nicobar
     14 species:ncbi:1654	Actinomyces
     14 species:ncbi:15324	Anthoxanthum
     14 species:ncbi:138	Borrelia
     14 species:ncbi:13746	arao común
     14 species:ncbi:13146	Melopsittacus undulatus
     14 species:ncbi:13038	Daubentonia
     14 species:ncbi:125297	ampelis europeo
     14 species:ncbi:125062	Mitu
     14 species:ncbi:122245	Avahi
     14 species:ncbi:11250	VSR
     14 species:ncbi:10239	HIV
     14 species:ncbi:102177	Anguis
     14 species:ncbi:10197	Ctenophora
     14 species:ncbi:10141	cobayo
     14 species:ncbi:10141	cobaya
     14 species:ncbi:10008	ardilla roja
     13 species:ncbi:9923	cabra salvaje
     13 species:ncbi:9833	Hippopotamus amphibius
     13 species:ncbi:9787	Perissodactyla
     13 species:ncbi:9715	Mirounga leonina
     13 species:ncbi:9709	Phocidae
     13 species:ncbi:9666	Mustela lutreola
     13 species:ncbi:9637	Tremarctos
     13 species:ncbi:9498	Cebidae
     13 species:ncbi:9481	Callithrix
     13 species:ncbi:9462	Galago
     13 species:ncbi:94237	Mola mola
     13 species:ncbi:9226	Ara ararauna
     13 species:ncbi:9219	piciformes
     13 species:ncbi:9206	Phalacrocoracidae
     13 species:ncbi:9205	pelecaniformes
     13 species:ncbi:9173	Timaliidae
     13 species:ncbi:9153	Paridae
     13 species:ncbi:9018	Francolinus
     13 species:ncbi:8983	chachalaca
     13 species:ncbi:8929	columbiformes
     13 species:ncbi:8873	Dendrocygna autumnalis
     13 species:ncbi:88112	Alauda arvensis
     13 species:ncbi:88111	Alauda
     13 species:ncbi:8805	Eudromia elegans
     13 species:ncbi:85293	mundillo
     13 species:ncbi:84836	Molothrus bonariensis
     13 species:ncbi:84782	zanate
     13 species:ncbi:81801	Urginea
     13 species:ncbi:7588	estrella de mar
     13 species:ncbi:75861	ánade friso
     13 species:ncbi:72883	Petrochelidon
     13 species:ncbi:7208	Loa
     13 species:ncbi:69308	gacela de Thomson
     13 species:ncbi:6875	Centruroides
     13 species:ncbi:68728	Chrysocyon brachyurus
     13 species:ncbi:6605	cefalópodo
     13 species:ncbi:6451	Haliotidae
     13 species:ncbi:6269	Anisakis simplex
     13 species:ncbi:6252	Ascaris lumbricoides
     13 species:ncbi:6251	Ascaris
     13 species:ncbi:6142	Scyphozoa
     13 species:ncbi:61221	Varanus komodoensis
     13 species:ncbi:6074	Hydrozoa
     13 species:ncbi:59729	diamante mandarín
     13 species:ncbi:56788	Pyrrhocorax
     13 species:ncbi:56781	cuervo común
     13 species:ncbi:56649	Coeligena
     13 species:ncbi:56291	Coracias
     13 species:ncbi:56069	Phalacrocorax auritus
     13 species:ncbi:5598	Alternaria
     13 species:ncbi:54972	Arenaria
     13 species:ncbi:547	Enterobacter
     13 species:ncbi:54386	kagú
     13 species:ncbi:5204	basidiomiceto
     13 species:ncbi:5111	cornezuelo del centeno
     13 species:ncbi:51088	Myristica
     13 species:ncbi:48283	Caprimulgidae
     13 species:ncbi:48167	Capra falconeri
     13 species:ncbi:47578	Atelopus
     13 species:ncbi:46612	Carcharhinus leucas
     13 species:ncbi:452646	Neovison vison
     13 species:ncbi:442491	Agave sisalana
     13 species:ncbi:434	Acetobacter
     13 species:ncbi:43352	Dientamoeba fragilis
     13 species:ncbi:42195	Dieffenbachia
     13 species:ncbi:41425	facóquero
     13 species:ncbi:40178	Alectoris graeca
     13 species:ncbi:3988	Ricinus communis
     13 species:ncbi:3866	Leucaena leucocephala
     13 species:ncbi:38608	Dasyuromorphia
     13 species:ncbi:372310	Patagioenas
     13 species:ncbi:3708	canola
     13 species:ncbi:36801	Crocidura
     13 species:ncbi:36266	Paradisaea
     13 species:ncbi:3593	cactaceae
     13 species:ncbi:34680	Syrphidae
     13 species:ncbi:3451	aguileña
     13 species:ncbi:3299	Encephalartos
     13 species:ncbi:30541	Conepatus
     13 species:ncbi:28700	Fratercula
     13 species:ncbi:28680	Anas acuta
     13 species:ncbi:252802	águila coronada
     13 species:ncbi:233875	Celastrales
     13 species:ncbi:208015	Thaumetopoea
     13 species:ncbi:2068717	Dendrocygninae
     13 species:ncbi:1854	Frankia
     13 species:ncbi:183967	Thermoplasmata
     13 species:ncbi:15105	Xanthosoma
     13 species:ncbi:1502	Clostridium perfringens
     13 species:ncbi:139771	Sapium
     13 species:ncbi:137523	pico picapinos
     13 species:ncbi:13746	Uria aalge
     13 species:ncbi:13556	Hapalemur
     13 species:ncbi:13492	caqui
     13 species:ncbi:1294634	Crocodilia
     13 species:ncbi:121222	Pediculus
     13 species:ncbi:12059	Enterovirus
     13 species:ncbi:110926	Cygnus columbianus
     13 species:ncbi:108405	Sterna hirundo
     13 species:ncbi:10232	Acanthocephala
     13 species:ncbi:10229	Chaetognatha
     13 species:ncbi:10046	jerbo
     12 species:ncbi:9971	Pholidota
     12 species:ncbi:9858	Capreolus capreolus
     12 species:ncbi:9837	camello bactriano
     12 species:ncbi:9794	onagro
     12 species:ncbi:9791	Equus zebra
     12 species:ncbi:976|species:ncbi:200643	Bacteroidetes
     12 species:ncbi:9749	Delphinapterus leucas
     12 species:ncbi:9741	Phocoena
     12 species:ncbi:9714	elefante marino
     12 species:ncbi:9654	Procyon lotor
     12 species:ncbi:9649	Ailurus fulgens
     12 species:ncbi:9636	oso perezoso
     12 species:ncbi:9620	Cerdocyon thous
     12 species:ncbi:9573	Presbytis
     12 species:ncbi:9564	Theropithecus
     12 species:ncbi:9554	Papio
     12 species:ncbi:9529	Lophocebus
     12 species:ncbi:9499	mono aullador
     12 species:ncbi:9490	Saguinus oedipus
     12 species:ncbi:9374	Talpa
     12 species:ncbi:9336	Trichosurus
     12 species:ncbi:9332	Pseudocheirus
     12 species:ncbi:9230	Sphenisciformes
     12 species:ncbi:91780	Ramphastos
     12 species:ncbi:9167	Rhinocryptidae
     12 species:ncbi:9136	Furnariidae
     12 species:ncbi:90345	Abies balsamea
     12 species:ncbi:8988	Aburria
     12 species:ncbi:8915	Larus fuscus
     12 species:ncbi:8884	Oxyura jamaicensis
     12 species:ncbi:8877	serreta
     12 species:ncbi:8802	Tinamiformes
     12 species:ncbi:8728	Crotalus
     12 species:ncbi:86975	Testudo graeca
     12 species:ncbi:8634	Micrurus
     12 species:ncbi:8384	sapo común
     12 species:ncbi:8030	Salmo salar
     12 species:ncbi:79805	Solenodon paradoxus
     12 species:ncbi:78377	Anthurium
     12 species:ncbi:75970	Lepidocolaptes
     12 species:ncbi:7205	Tabanidae
     12 species:ncbi:71613	Philodendron
     12 species:ncbi:7160	Aedes albopictus
     12 species:ncbi:71006	oso hormiguero gigante
     12 species:ncbi:6993	Orthoptera
     12 species:ncbi:69815	Cycliophora
     12 species:ncbi:69298	Tragelaphus spekii
     12 species:ncbi:6856	Buthidae
     12 species:ncbi:66704	Certhiidae
     12 species:ncbi:61405	Leptailurus serval
     12 species:ncbi:58032	Dioon
     12 species:ncbi:57737	ciervo porcino
     12 species:ncbi:5754	Acanthamoeba
     12 species:ncbi:57385	Coliidae
     12 species:ncbi:57069	Gavia arctica
     12 species:ncbi:5691	Trypanosoma brucei
     12 species:ncbi:56302	Musophagidae
     12 species:ncbi:56296	Pterocles
     12 species:ncbi:54386	Rhynochetos jubatus
     12 species:ncbi:54049	Stercorariidae
     12 species:ncbi:5338	Agaricales
     12 species:ncbi:521259	Phoebastria
     12 species:ncbi:50750	Centaurium
     12 species:ncbi:5061	Aspergillus niger
     12 species:ncbi:504331	cuatro ojos
     12 species:ncbi:50247	Sittidae
     12 species:ncbi:49314	Annona cherimola
     12 species:ncbi:48276	Aegotheles
     12 species:ncbi:478374	Acarapis
     12 species:ncbi:46844	Leopardus geoffroyi
     12 species:ncbi:4565	Triticum aestivum
     12 species:ncbi:45314	arce rojo
     12 species:ncbi:446	Legionella pneumophila
     12 species:ncbi:43319	Coendou
     12 species:ncbi:43062	boquerón
     12 species:ncbi:41956	amanita
     12 species:ncbi:4079	Hyoscyamus niger
     12 species:ncbi:392815	Chlorocebus
     12 species:ncbi:39249	Scrophularia
     12 species:ncbi:3921	Wisteria
     12 species:ncbi:38771	Gopherus
     12 species:ncbi:38624	Phascolarctidae
     12 species:ncbi:3817	Arachis
     12 species:ncbi:379584	Pinnipedia
     12 species:ncbi:37751	Gazella dorcas
     12 species:ncbi:37189	Hippotragus niger
     12 species:ncbi:3712	brécol
     12 species:ncbi:3649	Carica papaya
     12 species:ncbi:35231	Nosema apis
     12 species:ncbi:34924	urraca común
     12 species:ncbi:34880	Nyctereutes procyonoides
     12 species:ncbi:34869	gamuza
     12 species:ncbi:3427	Calycanthaceae
     12 species:ncbi:33616	cóndor de California
     12 species:ncbi:33310	Nematomorpha
     12 species:ncbi:32638	Numenius
     12 species:ncbi:31908	Haematopus ostralegus
     12 species:ncbi:310840	Loricifera
     12 species:ncbi:30412	Gaviidae
     12 species:ncbi:2713	Aquifex
     12 species:ncbi:248133	Blastocerus dichotomus
     12 species:ncbi:241857	Antiaris toxicaria
     12 species:ncbi:2266	Thermoproteales
     12 species:ncbi:224313	Odontophoridae
     12 species:ncbi:2037	Actinomycetales
     12 species:ncbi:193076	Retortamonas
     12 species:ncbi:188708|species:ncbi:200918	Thermotogae
     12 species:ncbi:187106	Caloenas nicobarica
     12 species:ncbi:185585	Crex
     12 species:ncbi:177147	Streptopelia decaocto
     12 species:ncbi:174189	Caladium
     12 species:ncbi:171274	Recurvirostra
     12 species:ncbi:171271	Tringa totanus
     12 species:ncbi:156764	Rostrhamus sociabilis
     12 species:ncbi:156764	caracolero
     12 species:ncbi:1521262	Polypodiidae
     12 species:ncbi:1513	Clostridium tetani
     12 species:ncbi:1446380	Pinales
     12 species:ncbi:13339	Apocynum cannabinum
     12 species:ncbi:13239	Psittacus
     12 species:ncbi:1308	Streptococcus thermophilus
     12 species:ncbi:12930	Amazona aestiva
     12 species:ncbi:12637	DEN
     12 species:ncbi:125297	Bombycilla garrulus
     12 species:ncbi:1243	Leuconostoc
     12 species:ncbi:119637	Larus hyperboreus
     12 species:ncbi:111821	búho chico
     12 species:ncbi:110766	Entamoeba coli
     12 species:ncbi:110670	Butorides
     12 species:ncbi:11050	Flaviviridae
     12 species:ncbi:10407	VHB
     12 species:ncbi:10255	virus de la viruela
     12 species:ncbi:10214	Rhombozoa
     12 species:ncbi:10158	Octodontidae
     12 species:ncbi:10145	Galea
     12 species:ncbi:10136	Hystrix
     12 species:ncbi:10116	rata parda
     12 species:ncbi:10001	Sciurus
     11 species:ncbi:9975	Lagomorpha
     11 species:ncbi:9906	banteng
     11 species:ncbi:9811|species:ncbi:9810	Hyracoidea
     11 species:ncbi:9799	Tapiridae
     11 species:ncbi:9798	caballo de Przewalski
     11 species:ncbi:9717	Phoca
     11 species:ncbi:9636	Melursus ursinus
     11 species:ncbi:95723	Ramphastos toco
     11 species:ncbi:9510	Ateles paniscus
     11 species:ncbi:94180	Arctictis binturong
     11 species:ncbi:9376	Soricidae
     11 species:ncbi:93481	Stenella
     11 species:ncbi:9265	Didelphidae
     11 species:ncbi:9228	Psittacula krameri
     11 species:ncbi:9193	alcaudones
     11 species:ncbi:9183	túrdidos
     11 species:ncbi:9132	Gymnorhina tibicen
     11 species:ncbi:91061	de bacilos
     11 species:ncbi:9069	Tragopan
     11 species:ncbi:9054	Phasianus colchicus
     11 species:ncbi:9018	francolín
     11 species:ncbi:8940	cuculiformes
     11 species:ncbi:8907	Charadriidae
     11 species:ncbi:8892	apodiformes
     11 species:ncbi:8874	Dendrocygna bicolor
     11 species:ncbi:8851	Anseranas semipalmata
     11 species:ncbi:86975	tortuga mora
     11 species:ncbi:8565	salamanquesa
     11 species:ncbi:85105	Burhinus oedicnemus
     11 species:ncbi:8475	Chelydra serpentina
     11 species:ncbi:8445	Gymnophiona
     11 species:ncbi:84074	Cyclopes didactylus
     11 species:ncbi:84073	Cyclopes
     11 species:ncbi:81887	Thamnophilidae
     11 species:ncbi:81883	Formicarius
     11 species:ncbi:81879	Rupicola rupicola
     11 species:ncbi:8111	Perciformes
     11 species:ncbi:7996	barbo
     11 species:ncbi:7962	Cyprinus carpio
     11 species:ncbi:7922	lamia
     11 species:ncbi:76352	Cupressus macrocarpa
     11 species:ncbi:7496	insectos alados
     11 species:ncbi:74201	Verrucomicrobia
     11 species:ncbi:7157	Culicidae
     11 species:ncbi:714659	anchoveta
     11 species:ncbi:7042	gorgojo
     11 species:ncbi:6944	Ixodes
     11 species:ncbi:6752	Brachyura
     11 species:ncbi:6724	cangrejo de río
     11 species:ncbi:6448	gastrópodos
     11 species:ncbi:64278	Quiscalus mexicanus
     11 species:ncbi:64025	Actaea spicata
     11 species:ncbi:6210	Echinococcus granulosus
     11 species:ncbi:6199	Cestoda
     11 species:ncbi:61455	gato dorado asiático
     11 species:ncbi:61378	Felis margarita
     11 species:ncbi:6103	Actiniaria
     11 species:ncbi:5878	Ciliophora
     11 species:ncbi:57723|species:ncbi:204432	Acidobacteria
     11 species:ncbi:57247	Psittacus erithacus
